CNPJ,COMPANY_NAME,FANTASY_NAME,ADDRESS,NUMBER,COMPLEMENT,NEIGHBORHOOD,ZIP_CODE,MUNICIPALITY,STATE,FLAG,PRODUCT, UNIT_OF_MEASUREMENT,RETAIL_PRICE,DATE_OF_COLLECTION
1077010000945,CASA AVENIDA COMERCIO DE COMBUSTIVEIS LTDA,,RUA DUQUE DE CAXIAS,265,,CENTRO,19911800,OURINHOS,SAO PAULO,BRANCA,DIESEL S10,R$ / litro,6.09,2023-02-08
1077010000945,CASA AVENIDA COMERCIO DE COMBUSTIVEIS LTDA,,RUA DUQUE DE CAXIAS,265,,CENTRO,19911800,OURINHOS,SAO PAULO,BRANCA,GASOLINA COMUM,R$ / litro,4.88,2023-02-08
26766038000163,ABINEIA ALVES MATIAS DA COSTA 09342110436,,RUA   MARIA LEONARDO,189,,JAGUARIBE,58015520,JOAO PESSOA,PARAIBA,BAHIANA,GLP,R$ / 13 kg,110.0,2023-02-06
24411857000162,CENTRAL COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA.,,RUA ANGELO UGLIONE,1590,,CENTRO,97010570,SANTA MARIA,RIO GRANDE DO SUL,RODOIL,DIESEL S10,R$ / litro,6.29,2023-02-08
24411857000162,CENTRAL COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA.,,RUA ANGELO UGLIONE,1590,,CENTRO,97010570,SANTA MARIA,RIO GRANDE DO SUL,RODOIL,GASOLINA ADITIVADA,R$ / litro,5.09,2023-02-08
24411857000162,CENTRAL COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA.,,RUA ANGELO UGLIONE,1590,,CENTRO,97010570,SANTA MARIA,RIO GRANDE DO SUL,RODOIL,GASOLINA COMUM,R$ / litro,5.09,2023-02-08
22061736000102,AUTO POSTO MODELO LTDA,,AVENIDA MATO GROSSO,3670,,SANTA FE,79021003,CAMPO GRANDE,MATO GROSSO DO SUL,ATEM' S,ETANOL,R$ / litro,3.88,2023-02-08
22061736000102,AUTO POSTO MODELO LTDA,,AVENIDA MATO GROSSO,3670,,SANTA FE,79021003,CAMPO GRANDE,MATO GROSSO DO SUL,ATEM' S,DIESEL S500,R$ / litro,6.39,2023-02-08
22061736000102,AUTO POSTO MODELO LTDA,,AVENIDA MATO GROSSO,3670,,SANTA FE,79021003,CAMPO GRANDE,MATO GROSSO DO SUL,ATEM' S,GASOLINA ADITIVADA,R$ / litro,4.97,2023-02-08
22061736000102,AUTO POSTO MODELO LTDA,,AVENIDA MATO GROSSO,3670,,SANTA FE,79021003,CAMPO GRANDE,MATO GROSSO DO SUL,ATEM' S,GASOLINA COMUM,R$ / litro,4.88,2023-02-08
28744202000167,J & M DISTRIBUIDORA DE GAS E AGUA LTDA,,AVENIDA ANTONIO CARLOS MAGALHAES,1442,QUADRAD                   LOTE  DI,JARDIM OURO BRANCO,47802147,BARREIRAS,BAHIA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,135.0,2023-02-07
29446099000131,COLIBRI COMERCIO DE ALIMENTOS LTDA,,RUA DO COLIBRI,301-C,,DOM AVELAR,56326090,PETROLINA,PERNAMBUCO,BAHIANA,GLP,R$ / 13 kg,109.0,2023-02-08
28142135000100,G B B COMERCIO VAREJISTA DE GAS EIRELI,GAS & CIA,3 TV DO ESPIRITO SANTO,2081,,VOLTA REDONDA,65606359,CAXIAS,MARANHAO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,110.0,2023-02-08
28926622000164,PRAIAMAR TRANSPORTE E COMERCIO DE GAS LTDA.,,AVENIDA SANTOS DUMONT,3141,,JARDIM BOA ESPERANÇA (VICENTE DE CARVALHO),11460005,GUARUJA,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,119.99,2023-02-06
7043882000383,LINEO FERNANDES DE SOUZA & CIA LTDA,MULTIFERNANDES,RUA JACOB LUCHESI,4565,,SANTA CATARINA,95032000,CAXIAS DO SUL,RIO GRANDE DO SUL,VIBRA ENERGIA,DIESEL S10,R$ / litro,6.19,2023-02-06
7043882000383,LINEO FERNANDES DE SOUZA & CIA LTDA,MULTIFERNANDES,RUA JACOB LUCHESI,4565,,SANTA CATARINA,95032000,CAXIAS DO SUL,RIO GRANDE DO SUL,VIBRA ENERGIA,GASOLINA ADITIVADA,R$ / litro,5.19,2023-02-06
7043882000383,LINEO FERNANDES DE SOUZA & CIA LTDA,MULTIFERNANDES,RUA JACOB LUCHESI,4565,,SANTA CATARINA,95032000,CAXIAS DO SUL,RIO GRANDE DO SUL,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,4.99,2023-02-06
27272187000139,VAZ COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA GENERAL FLORES DA CUNHA,283,,VILA SANTO ANGELO,94910000,CACHOEIRINHA,RIO GRANDE DO SUL,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,4.88,2023-02-08
27460036000104,MARIA CELIA GASPAR SILVA PETROGAS,,RUA CORONEL ALBINO,942,,VILA MARISTELA,19020360,PRESIDENTE PRUDENTE,SAO PAULO,NGC DISTRIBUIDORA,GLP,R$ / 13 kg,97.99,2023-02-09
30018431000146,RIOGAS COMERCIO DE GAS E CONVENIENCIA LTDA,,RUA PROFESSOR NIVALDO BRAGA,1747,,CAPAO DA IMBUIA,82810150,CURITIBA,PARANA,BRANCA,GLP,R$ / 13 kg,89.9,2023-02-07
29171366000105,EMBRAGAS CORREAS COMERCIO E TRANSPORTES DE GAS LTDA,,ESTRADA UNIAO E INDUSTRIA,2065,,CORREAS,25720062,PETROPOLIS,RIO DE JANEIRO,BRANCA,GLP,R$ / 13 kg,90.0,2023-02-08
27698344000172,ENERGIA E PETROLEO VITORIA DA CONQUISTA COMBUSTIVEIS LTDA,,AVENIDA JURACY MAGALHAES,3951,,BOA VISTA,45026090,VITORIA DA CONQUISTA,BAHIA,IPIRANGA,ETANOL,R$ / litro,4.79,2023-02-07
27698344000172,ENERGIA E PETROLEO VITORIA DA CONQUISTA COMBUSTIVEIS LTDA,,AVENIDA JURACY MAGALHAES,3951,,BOA VISTA,45026090,VITORIA DA CONQUISTA,BAHIA,IPIRANGA,DIESEL S500,R$ / litro,5.94,2023-02-07
27698344000172,ENERGIA E PETROLEO VITORIA DA CONQUISTA COMBUSTIVEIS LTDA,,AVENIDA JURACY MAGALHAES,3951,,BOA VISTA,45026090,VITORIA DA CONQUISTA,BAHIA,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,5.69,2023-02-07
27698344000172,ENERGIA E PETROLEO VITORIA DA CONQUISTA COMBUSTIVEIS LTDA,,AVENIDA JURACY MAGALHAES,3951,,BOA VISTA,45026090,VITORIA DA CONQUISTA,BAHIA,IPIRANGA,GASOLINA COMUM,R$ / litro,5.69,2023-02-07
4219621000383,RODOPOSTO COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA TOCANTINS,SN,QUADRA6A SANTA FE         LOTE  03 PAC A FOLHA 1,CENTRO (TAQUARALTO),77064580,PALMAS,TOCANTINS,VIBRA ENERGIA,ETANOL,R$ / litro,4.23,2023-02-06
4219621000383,RODOPOSTO COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA TOCANTINS,SN,QUADRA6A SANTA FE         LOTE  03 PAC A FOLHA 1,CENTRO (TAQUARALTO),77064580,PALMAS,TOCANTINS,VIBRA ENERGIA,DIESEL S10,R$ / litro,5.99,2023-02-06
4219621000383,RODOPOSTO COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA TOCANTINS,SN,QUADRA6A SANTA FE         LOTE  03 PAC A FOLHA 1,CENTRO (TAQUARALTO),77064580,PALMAS,TOCANTINS,VIBRA ENERGIA,DIESEL S500,R$ / litro,5.97,2023-02-06
4219621000383,RODOPOSTO COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA TOCANTINS,SN,QUADRA6A SANTA FE         LOTE  03 PAC A FOLHA 1,CENTRO (TAQUARALTO),77064580,PALMAS,TOCANTINS,VIBRA ENERGIA,GASOLINA ADITIVADA,R$ / litro,5.56,2023-02-06
4219621000383,RODOPOSTO COMERCIO DE COMBUSTIVEIS LTDA,,AVENIDA TOCANTINS,SN,QUADRA6A SANTA FE         LOTE  03 PAC A FOLHA 1,CENTRO (TAQUARALTO),77064580,PALMAS,TOCANTINS,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,5.56,2023-02-06
6279925000523,VALDEIR NICOLODI EIRELI LTDA,,AVENIDA CUIABA,1598,AO LADO DA MASSAFRA,CARANAZAL,68040358,SANTAREM,PARA,BRANCA,DIESEL S10,R$ / litro,6.19,2023-02-08
6279925000523,VALDEIR NICOLODI EIRELI LTDA,,AVENIDA CUIABA,1598,AO LADO DA MASSAFRA,CARANAZAL,68040358,SANTAREM,PARA,BRANCA,DIESEL S500,R$ / litro,6.19,2023-02-08
6279925000523,VALDEIR NICOLODI EIRELI LTDA,,AVENIDA CUIABA,1598,AO LADO DA MASSAFRA,CARANAZAL,68040358,SANTAREM,PARA,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.05,2023-02-08
6279925000523,VALDEIR NICOLODI EIRELI LTDA,,AVENIDA CUIABA,1598,AO LADO DA MASSAFRA,CARANAZAL,68040358,SANTAREM,PARA,BRANCA,GASOLINA COMUM,R$ / litro,4.76,2023-02-08
4184301000173,ARTE TRANSPORTE E REVENDA DE GAS LTDA,,AVENIDA ANTONIO SERGIO CARNEIRO,181,,SANTO ANTONIO DOS PRAZERES,44071270,FEIRA DE SANTANA,BAHIA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,95.0,2023-02-07
21432848000240,POSTO E CONVENIENCIA TALISMA LTDA,,AVENIDA ANTONIO THOMAZ FERREIRA REZENDE,1201,,NOSSA SENHORA DAS GRACAS,38402005,UBERLANDIA,MINAS GERAIS,BRANCA,ETANOL,R$ / litro,3.49,2023-02-08
21432848000240,POSTO E CONVENIENCIA TALISMA LTDA,,AVENIDA ANTONIO THOMAZ FERREIRA REZENDE,1201,,NOSSA SENHORA DAS GRACAS,38402005,UBERLANDIA,MINAS GERAIS,BRANCA,DIESEL S10,R$ / litro,5.89,2023-02-08
21432848000240,POSTO E CONVENIENCIA TALISMA LTDA,,AVENIDA ANTONIO THOMAZ FERREIRA REZENDE,1201,,NOSSA SENHORA DAS GRACAS,38402005,UBERLANDIA,MINAS GERAIS,BRANCA,DIESEL S500,R$ / litro,5.75,2023-02-08
21432848000240,POSTO E CONVENIENCIA TALISMA LTDA,,AVENIDA ANTONIO THOMAZ FERREIRA REZENDE,1201,,NOSSA SENHORA DAS GRACAS,38402005,UBERLANDIA,MINAS GERAIS,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.01,2023-02-08
21432848000240,POSTO E CONVENIENCIA TALISMA LTDA,,AVENIDA ANTONIO THOMAZ FERREIRA REZENDE,1201,,NOSSA SENHORA DAS GRACAS,38402005,UBERLANDIA,MINAS GERAIS,BRANCA,GASOLINA COMUM,R$ / litro,4.79,2023-02-08
29300254000107,LADEIRA COMERCIO DE COMBUSTIVEIS LTDA,,RUA PRESIDENTE ROOSEVELT,173,,BOA VISTA,62500000,ITAPIPOCA,CEARA,BRANCA,ETANOL,R$ / litro,4.78,2023-02-07
29300254000107,LADEIRA COMERCIO DE COMBUSTIVEIS LTDA,,RUA PRESIDENTE ROOSEVELT,173,,BOA VISTA,62500000,ITAPIPOCA,CEARA,BRANCA,DIESEL S10,R$ / litro,7.19,2023-02-07
29300254000107,LADEIRA COMERCIO DE COMBUSTIVEIS LTDA,,RUA PRESIDENTE ROOSEVELT,173,,BOA VISTA,62500000,ITAPIPOCA,CEARA,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.69,2023-02-07
29300254000107,LADEIRA COMERCIO DE COMBUSTIVEIS LTDA,,RUA PRESIDENTE ROOSEVELT,173,,BOA VISTA,62500000,ITAPIPOCA,CEARA,BRANCA,GASOLINA COMUM,R$ / litro,5.69,2023-02-07
28927431000117,DUARTE XAVIER GAS EIRELI - ME,,RUA TENENTE  JOSÉ NERI DE SANTANA,143,,GUAJUVIRAS,92440476,CANOAS,RIO GRANDE DO SUL,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,95.0,2023-02-06
7473735014050,SIM REDE DE POSTOS LTDA,,RUA ERNESTO ALVES,1635,,CENTRO,96810346,SANTA CRUZ DO SUL,RIO GRANDE DO SUL,BRANCA,ETANOL,R$ / litro,4.69,2023-02-08
7473735014050,SIM REDE DE POSTOS LTDA,,RUA ERNESTO ALVES,1635,,CENTRO,96810346,SANTA CRUZ DO SUL,RIO GRANDE DO SUL,BRANCA,DIESEL S10,R$ / litro,6.39,2023-02-08
7473735014050,SIM REDE DE POSTOS LTDA,,RUA ERNESTO ALVES,1635,,CENTRO,96810346,SANTA CRUZ DO SUL,RIO GRANDE DO SUL,BRANCA,DIESEL S500,R$ / litro,6.29,2023-02-08
7473735014050,SIM REDE DE POSTOS LTDA,,RUA ERNESTO ALVES,1635,,CENTRO,96810346,SANTA CRUZ DO SUL,RIO GRANDE DO SUL,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.11,2023-02-08
7473735014050,SIM REDE DE POSTOS LTDA,,RUA ERNESTO ALVES,1635,,CENTRO,96810346,SANTA CRUZ DO SUL,RIO GRANDE DO SUL,BRANCA,GASOLINA COMUM,R$ / litro,4.96,2023-02-08
30071746000157,LUCIANO SOUZA AMARAL 08729384761,,AV MARTIN AFONSO DE SOUZA,2286,,INTERLAGOS,29903036,LINHARES,ESPIRITO SANTO,BRANCA,GLP,R$ / 13 kg,110.0,2023-02-06
26416729000137,COMERCIAL CASTELO GAS EIRELI,,AVENIDA DOS ENGENHEIROS,612,,CASTELO,30840300,BELO HORIZONTE,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,120.0,2023-02-08
28758071000177,RAF CHAMA AZUL COMERCIO DE GLP EIRELI,,R DUZENTOS E QUARENTA E NOVE,2,,CONFORTO,27265485,VOLTA REDONDA,RIO DE JANEIRO,ULTRAGAZ,GLP,R$ / 13 kg,99.9,2023-02-06
27410207000190,EVA POLIANA DE LUNA,,AVENIDA   GUAÍBA,S/N,QD F1 LT 02,LOTEAMENTO ARAGUAÍNA SUL,77826310,ARAGUAINA,TOCANTINS,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,120.0,2023-02-07
29455759000140,DISTRIBUIDORA DE GAS LARA EIRELI,,AVENIDA DAS PAINEIRAS,265,QUADRA73                  LOTE  23,SETOR PONTA KAYANA,75384346,TRINDADE,GOIAS,BRANCA,GLP,R$ / 13 kg,100.0,2023-02-08
10246405000168,NYRRON COMERCIO DE GAS E PRODUTOS ALIMENTICIOS EIRELI,,RUA SALONIKA,387 A,QUADRA 230  CJ. NOVA CIDADE,NOVA CIDADE,69097237,MANAUS,AMAZONAS,AMAZONGÁS,GLP,R$ / 13 kg,120.0,2023-02-07
29946972000155,SUPER-TOLEDO GAS LTDA,,AVENIDA MARIPÁ,1894,SALA 01,JARDIM EUROPA,85908220,TOLEDO,PARANA,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,106.0,2023-02-07
29592884000100,DDR COMERCIO VAREJISTA DE GAS LTDA,,RUA ANTONIO JOSE DE ARAUJO,87,,SAO BENEDITO,44573170,SANTO ANTONIO DE JESUS,BAHIA,NGC DISTRIBUIDORA,GLP,R$ / 13 kg,100.0,2023-02-06
28409141000262,DISTRIBUIDORA TEREZINHA GARCIA PENA EIRELI,,AVENIDA JOAO BATISTA DE SOUZA SOARES,3239,,CIDADE MORUMBI,12236660,SAO JOSE DOS CAMPOS,SAO PAULO,CONSIGAZ,GLP,R$ / 13 kg,79.98,2023-02-08
28679279000109,LEONARDO DA SILVA MELO 86635727868,,RUA 14,S/N,QD 16 LT 412,LOTEAMENTO MONT SINAI,77814812,ARAGUAINA,TOCANTINS,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,120.0,2023-02-07
29170850000110,JOYCE NOGUEIRA DE SOUSA - ME,,RUA FREI  LUÍS DE SOUZA,6,,NOVA ESPERANÇA,69037532,MANAUS,AMAZONAS,FOGAS,GLP,R$ / 13 kg,125.0,2023-02-06
29278798000110,LUCIMEIRE BONAFE 36151159888,,RUA SANTAPAULA,2249,,ELDORADO,15043320,SAO JOSE DO RIO PRETO,SAO PAULO,BRANCA,GLP,R$ / 13 kg,100.0,2023-02-08
28873375000185,L. R. COMERCIO DE GAS LTDA,,AVENIDA DAS COMUNICACOES,2598,,TEIXEIRAO,76965638,CACOAL,RONDONIA,COPA ENERGIA,GLP,R$ / 13 kg,139.0,2023-02-07
21909741000160,COMERCIO DE COMBUSTIVEIS BOSQUE DAS ARAPIRACAS LTDA,,RUA DELMIRO GOUVEIA,1382,,SENADOR TEOTONIO VILELA,57311565,ARAPIRACA,ALAGOAS,VIBRA ENERGIA,ETANOL,R$ / litro,4.38,2023-02-06
21909741000160,COMERCIO DE COMBUSTIVEIS BOSQUE DAS ARAPIRACAS LTDA,,RUA DELMIRO GOUVEIA,1382,,SENADOR TEOTONIO VILELA,57311565,ARAPIRACA,ALAGOAS,VIBRA ENERGIA,DIESEL S10,R$ / litro,6.79,2023-02-06
21909741000160,COMERCIO DE COMBUSTIVEIS BOSQUE DAS ARAPIRACAS LTDA,,RUA DELMIRO GOUVEIA,1382,,SENADOR TEOTONIO VILELA,57311565,ARAPIRACA,ALAGOAS,VIBRA ENERGIA,GASOLINA ADITIVADA,R$ / litro,5.39,2023-02-06
21909741000160,COMERCIO DE COMBUSTIVEIS BOSQUE DAS ARAPIRACAS LTDA,,RUA DELMIRO GOUVEIA,1382,,SENADOR TEOTONIO VILELA,57311565,ARAPIRACA,ALAGOAS,VIBRA ENERGIA,GASOLINA COMUM,R$ / litro,5.39,2023-02-06
30109934000127,GAS AGORA COMERCIO VAREJISTA DE GAS LTDA,,RUA FLORIANOPOLIS,2863,,FATIMA,89229348,JOINVILLE,SANTA CATARINA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,120.0,2023-02-08
29954034000105,OLIEN SILVA SANTANA BEHREND,,AVENIDA REPUBLICA,210,,INTERLAGOS,29903508,LINHARES,ESPIRITO SANTO,BRANCA,GLP,R$ / 13 kg,110.0,2023-02-06
29921073000106,ALENCASTRO PEREIRA DA PENHA GAS LTDA,,AVENIDA VENEZA,2707,QUADRA80                  LOTE  04,JARDIM EUROPA,74325100,GOIANIA,GOIAS,LIQUIGÁS,GLP,R$ / 13 kg,94.99,2023-02-08
19969349000245,PACHECO PETRO LTDA,,AVENIDA JK,1,LOTE  01                  QUADRA03,LOTEAMENTO MORADA DO SOL,65930000,ACAILANDIA,MARANHAO,BRANCA,ETANOL,R$ / litro,4.55,2023-02-08
19969349000245,PACHECO PETRO LTDA,,AVENIDA JK,1,LOTE  01                  QUADRA03,LOTEAMENTO MORADA DO SOL,65930000,ACAILANDIA,MARANHAO,BRANCA,DIESEL S10,R$ / litro,5.95,2023-02-08
19969349000245,PACHECO PETRO LTDA,,AVENIDA JK,1,LOTE  01                  QUADRA03,LOTEAMENTO MORADA DO SOL,65930000,ACAILANDIA,MARANHAO,BRANCA,DIESEL S500,R$ / litro,5.92,2023-02-08
19969349000245,PACHECO PETRO LTDA,,AVENIDA JK,1,LOTE  01                  QUADRA03,LOTEAMENTO MORADA DO SOL,65930000,ACAILANDIA,MARANHAO,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.35,2023-02-08
19969349000245,PACHECO PETRO LTDA,,AVENIDA JK,1,LOTE  01                  QUADRA03,LOTEAMENTO MORADA DO SOL,65930000,ACAILANDIA,MARANHAO,BRANCA,GASOLINA COMUM,R$ / litro,5.15,2023-02-08
30183863000102,S. M. GAS BRAS LTDA,,AV CABUÇU,1473,,JARDIM SUARAO,11740000,ITANHAEM,SAO PAULO,LIQUIGÁS,GLP,R$ / 13 kg,107.99,2023-02-08
11120460000250,BASE COMERCIO DE COMBUSTIVEIS LTDA.,,AVENIDA BRASIL,1590,,NOVA BRASILIA,76908504,JI-PARANA,RONDONIA,EQUADOR,DIESEL S10,R$ / litro,7.49,2023-02-08
11120460000250,BASE COMERCIO DE COMBUSTIVEIS LTDA.,,AVENIDA BRASIL,1590,,NOVA BRASILIA,76908504,JI-PARANA,RONDONIA,EQUADOR,DIESEL S500,R$ / litro,7.46,2023-02-08
11120460000250,BASE COMERCIO DE COMBUSTIVEIS LTDA.,,AVENIDA BRASIL,1590,,NOVA BRASILIA,76908504,JI-PARANA,RONDONIA,EQUADOR,GASOLINA COMUM,R$ / litro,5.37,2023-02-08
29616214000179,P & J COMERCIO DE GAS LTDA,,AVENIDA OLIVEIRA REZENDE,1507,LETRA A,VILA HELENA,37950000,SAO SEBASTIAO DO PARAISO,MINAS GERAIS,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,95.0,2023-02-09
24988707000116,J C CORDEIRO DISTRIBUIDORA DE GAS E AGUA,,AVENIDA AVIACAO,1545,,VILA NOVA,86812500,APUCARANA,PARANA,BRANCA,GLP,R$ / 13 kg,100.0,2023-02-08
29846539000148,CRUZEIRO COMERCIO DE COMBUSTIVEIS EIRELI,,RUA MAJOR ANTONIO RODRIGUES,446,,CRUZEIRO,62500000,ITAPIPOCA,CEARA,BRANCA,ETANOL,R$ / litro,4.78,2023-02-07
29846539000148,CRUZEIRO COMERCIO DE COMBUSTIVEIS EIRELI,,RUA MAJOR ANTONIO RODRIGUES,446,,CRUZEIRO,62500000,ITAPIPOCA,CEARA,BRANCA,DIESEL S10,R$ / litro,7.19,2023-02-07
29846539000148,CRUZEIRO COMERCIO DE COMBUSTIVEIS EIRELI,,RUA MAJOR ANTONIO RODRIGUES,446,,CRUZEIRO,62500000,ITAPIPOCA,CEARA,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.69,2023-02-07
29846539000148,CRUZEIRO COMERCIO DE COMBUSTIVEIS EIRELI,,RUA MAJOR ANTONIO RODRIGUES,446,,CRUZEIRO,62500000,ITAPIPOCA,CEARA,BRANCA,GASOLINA COMUM,R$ / litro,5.69,2023-02-07
28984240000197,EDIVALDO BELARMINO TERRA,,AVENIDA ARACAJU,297,,JARDIM SANTA RITA,7143220,GUARULHOS,SAO PAULO,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,94.99,2023-02-09
28434109000156,ANTONIO DURVAL DE OLIVEIRA,,AVENIDA PRESIDENTE WENCESLAU BRAZ,516,,LINDOIA,81010000,CURITIBA,PARANA,ULTRAGAZ,GLP,R$ / 13 kg,98.0,2023-02-09
3407691000726,SUPERMERCADO LIDER COUTO LTDA,,RUA ADELMO XAVIER,51,,ALVORADA,38770000,JOAO PINHEIRO,MINAS GERAIS,LIQUIGÁS,GLP,R$ / 13 kg,124.9,2023-02-06
28514547000124,MARIANE COMERCIO DE GAS LTDA,,RUA MANOEL DANTAS,362,,JOSE CONRADO DE ARAUJO,49085210,ARACAJU,SERGIPE,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,104.9,2023-02-08
30159490000134,REINALDO RIBEIRO ROCHA & CIA LTDA,,AVENIDA ABILON DE SOUZA NAVES,963,,CIDADE JARDIM,84607010,UNIAO DA VITORIA,PARANA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,107.0,2023-02-08
29967240000141,DERIVADOS DE PETROLEO LE CARAVELLE LTDA,,AVENIDA INO REZENDE C/RUA JOAO F.PEREIRA,SN,QUADRA01-A                LOTE  02-B,RESIDENCIAL MICHELANGELO,75830002,MINEIROS,GOIAS,IPIRANGA,ETANOL,R$ / litro,3.99,2023-02-06
29967240000141,DERIVADOS DE PETROLEO LE CARAVELLE LTDA,,AVENIDA INO REZENDE C/RUA JOAO F.PEREIRA,SN,QUADRA01-A                LOTE  02-B,RESIDENCIAL MICHELANGELO,75830002,MINEIROS,GOIAS,IPIRANGA,DIESEL S10,R$ / litro,6.19,2023-02-06
29967240000141,DERIVADOS DE PETROLEO LE CARAVELLE LTDA,,AVENIDA INO REZENDE C/RUA JOAO F.PEREIRA,SN,QUADRA01-A                LOTE  02-B,RESIDENCIAL MICHELANGELO,75830002,MINEIROS,GOIAS,IPIRANGA,DIESEL S500,R$ / litro,6.09,2023-02-06
29967240000141,DERIVADOS DE PETROLEO LE CARAVELLE LTDA,,AVENIDA INO REZENDE C/RUA JOAO F.PEREIRA,SN,QUADRA01-A                LOTE  02-B,RESIDENCIAL MICHELANGELO,75830002,MINEIROS,GOIAS,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,5.29,2023-02-06
29967240000141,DERIVADOS DE PETROLEO LE CARAVELLE LTDA,,AVENIDA INO REZENDE C/RUA JOAO F.PEREIRA,SN,QUADRA01-A                LOTE  02-B,RESIDENCIAL MICHELANGELO,75830002,MINEIROS,GOIAS,IPIRANGA,GASOLINA COMUM,R$ / litro,5.19,2023-02-06
29331522000158,CERAMICA REVENDEDORA DE GLP LTDA,,ESTRADA DA GAMA,840,,SITIO NOVO ORIENTE,26032310,NOVA IGUACU,RIO DE JANEIRO,BRANCA,GLP,R$ / 13 kg,85.0,2023-02-07
29999888000108,JOAO VIEIRA 56102011368,,RUA DE PEDESTRE E23 (CJ PLANALTO ARATURI),178,,ARATURI (JUREMA),61655180,CAUCAIA,CEARA,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,110.0,2023-02-08
27515503000156,AUTO POSTO PETROAGIL LTDA,,RUA C-7,SN,QUADRA7-A                 LOTE  12-R,ESTANCIA ITANHANGA I,75690000,CALDAS NOVAS,GOIAS,IPIRANGA,ETANOL,R$ / litro,3.99,2023-02-09
27515503000156,AUTO POSTO PETROAGIL LTDA,,RUA C-7,SN,QUADRA7-A                 LOTE  12-R,ESTANCIA ITANHANGA I,75690000,CALDAS NOVAS,GOIAS,IPIRANGA,DIESEL S10,R$ / litro,6.39,2023-02-09
27515503000156,AUTO POSTO PETROAGIL LTDA,,RUA C-7,SN,QUADRA7-A                 LOTE  12-R,ESTANCIA ITANHANGA I,75690000,CALDAS NOVAS,GOIAS,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,5.54,2023-02-09
27515503000156,AUTO POSTO PETROAGIL LTDA,,RUA C-7,SN,QUADRA7-A                 LOTE  12-R,ESTANCIA ITANHANGA I,75690000,CALDAS NOVAS,GOIAS,IPIRANGA,GASOLINA COMUM,R$ / litro,5.49,2023-02-09
26454456000115,POSTO CIA DO CAMINHAO LTDA,,AVENIDA ALFREDO SA,SN,RODOVIA RIO BAHIA         BR 116 KM 275,SAO CRISTOVAO,39800307,TEOFILO OTONI,MINAS GERAIS,BRANCA,ETANOL,R$ / litro,3.85,2023-02-09
26454456000115,POSTO CIA DO CAMINHAO LTDA,,AVENIDA ALFREDO SA,SN,RODOVIA RIO BAHIA         BR 116 KM 275,SAO CRISTOVAO,39800307,TEOFILO OTONI,MINAS GERAIS,BRANCA,DIESEL S10,R$ / litro,5.85,2023-02-09
26454456000115,POSTO CIA DO CAMINHAO LTDA,,AVENIDA ALFREDO SA,SN,RODOVIA RIO BAHIA         BR 116 KM 275,SAO CRISTOVAO,39800307,TEOFILO OTONI,MINAS GERAIS,BRANCA,DIESEL S500,R$ / litro,5.75,2023-02-09
26454456000115,POSTO CIA DO CAMINHAO LTDA,,AVENIDA ALFREDO SA,SN,RODOVIA RIO BAHIA         BR 116 KM 275,SAO CRISTOVAO,39800307,TEOFILO OTONI,MINAS GERAIS,BRANCA,GASOLINA COMUM,R$ / litro,4.95,2023-02-09
29789720000160,MUNDIAL GAS EIRELI,,AVENIDA FERNANDO FERRARI,307,,VILA REGINA,94930075,CACHOEIRINHA,RIO GRANDE DO SUL,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,99.9,2023-02-08
